"label","location","homepage","lat","long","endowment","lat_long"
"Midland College",,"http://www.midland.edu/",32.0291,-102.105,,
"Midlands State University",,"http://www.msu.ac.zw/",-19.516,29.833,,
"Midnapore College",,"http://www.midnaporecollege.ac.in",22.4231,87.3258,,
"Midnapore Homoeopathic Medical College and Hospital",,"http://www.mhmch.org",22.4204,87.3241,,
"Midnapore Law College",,"http://www.mlc.co.in/",22.4159,87.3031,,
"Midnapore Medical College and Hospital",,"http://www.midnaporemmc.ac.in",22.4217,87.3229,,
"Midstate College",,"https://www.midstate.edu/",40.7617,-89.5992,,
"Midway University",,"http://www.midway.edu",38.1461,-84.6789,,
"Midwest Christian College",,"http://www.midwestchristiancollege.net/",35.5392,-97.4919,,
"Midwest Christian College",,"http://occ.edu",35.5392,-97.4919,,
"Midwest Technical Institute",,"https://www.midwesttech.edu",39.8405,-89.5944,,
"Midwest University",,"http://www.midwest.edu/",38.8333,-90.8327,,
"Mie University",,"http://www.mie-u.ac.jp",34.7463,136.523,,
"Miguel de Cervantes University",,"http://www.umcervantes.cl",-33.4386,-70.6475,,
"Mikhail Shchepkin Higher Theatre School",,"http://schepkin.maly.ru/eng",55.7604,37.6212,,
"Mikhail Shchepkin Higher Theatre School",,"http://schepkin.maly.ru/",55.7604,37.6212,,
"Milad-E-Sherief Memorial College, Kayamkulam",,"http://www.msmcollege.in",9.1794,76.4932,,
"Milano School of Policy, Management, and Environment",,"https://www.milanoschool.org/",40.7356,-73.9943,,
"Miles College",,"http://www.miles.edu",33.4806,-86.9089,,
"Miles Community College",,"https://www.milescc.edu/",46.4056,-105.826,,
"Military Academy (Portugal)",,"http://www.academiamilitar.pt/",38.7231,-9.13861,,
"Military Academy Karlberg",,"http://www.forsvarsmakten.se/en/about/organisation/training-units-schools-and-centres/military-academy-karlberg/%7Cwww.forsvarsmakten.se/en/",59.3406,18.0197,,
"Military Academy of Belarus",,"http://varb.mil.by",53.9577,27.7361,,
"Military Academy of the General Staff of the Armed Forces of Russia",,"http://vagsh.mil.ru/",55.6498,37.474,,
"Military Engineering-Technical University",,"http://vamto.net/filials/VIITVAMTO/",60.0073,30.373,,
"Millar College of the Bible",,"http://www.millarcollege.ca/",49.9358,-107.457,,
"Milltown Institute of Theology and Philosophy",,"http://www.milltown-institute.ie",53.3178,-6.2451,,
"Mimar Sinan Fine Arts University",,"http://www.msgsu.edu.tr/",41.03,28.9892,,
"Mindanao State University",,"https://web.archive.org/web/20021012222936/http:/www.msumain.edu.ph/",7.99889,124.259,,
"Mindanao State University–Buug",,"http://www.msugensan.edu.ph/",7.7238,123.059,,
"Mindanao State University–General Santos",,"http://www.msugensan.edu.ph/",6.0665,125.126,,
"Mindanao State University–Naawan",,"http://www.msunaawan.edu.ph/",8.43147,124.295,,
"Mines ParisTech",,"http://www.minesparis.psl.eu",48.845,2.33919,,
"MingDao University",,"http://eng.mdu.edu.tw/%7Ceng.mdu.edu.tw",23.8705,120.495,,
"Ming Chi University of Technology",,"https://www.mcut.edu.tw/index.php%3FLang=en",25.0418,121.42,,
"Ming Chuan University",,"http://www.mcu.edu.tw/",25.0882,121.528,,
"Minghsin University of Science and Technology",,"http://www.must.edu.tw",24.8628,120.989,,
"Minjiang University",,"http://www.mju.edu.cn/",26.0647,119.169,,
"Minnan Normal University",,"http://www.mnnu.edu.cn/",24.5075,117.645,,
"Minneapolis Business College",,"http://www.minneapolisbusinesscollege.edu",45.0069,-93.1731,,
"Minneapolis Community and Technical College",,"http://www.minneapolis.edu/",44.9728,-93.2834,,
"Minnesota State Community and Technical College",,"http://www.minnesota.edu/",46.2892,-96.0972,,
"Minnesota West Community and Technical College",,"http://www.mnwest.edu/",43.6222,-95.6272,,
"Minsk Institute of Management",,"http://www.miu.by/",53.8699,27.6602,,
"Minzu University of China",,"http://www.muc.edu.cn/",39.9483,116.317,,
"MiraCosta College",,"http://www.miracosta.edu",33.19,-117.302,,
"Miranda House",,"http://www.mirandahouse.ac.in/",28.6925,77.21,,
"Mirik College",,"http://www.mirikcollege.org",26.8801,88.1853,,
"Mirmadan Mohanlal Government Polytechnic",,"http://webscte.org/",23.751,88.3055,,
"Misr International University",,"http://www.miuegypt.edu.eg/",30.1719,31.4917,,
"Mission College (California)",,"http://www.missioncollege.edu/",37.3911,-121.982,,
"Mississippi Delta Community College",,"https://www.msdelta.edu/",33.4417,-90.4994,,
"Mississippi Valley State University",,"http://www.mvsu.edu",33.5126,-90.3424,,
"Missouri College",,"http://www.missouricollege.edu",38.6272,-90.3356,,
"Mitchell Community College",,"http://www.mitchellcc.edu",35.7832,-80.8929,,
"Mitchell Technical Institute",,"http://www.mitchelltech.edu/",43.6876,-98.005,,
"Mito Junior College",,"http://www.mitotandai.ac.jp/",36.3618,140.447,,
"Mito Junior College",,"https://web.archive.org/web/20080611185357/http:/www.mitotandai.ac.jp/",36.3618,140.447,,
"Miyagi University",,"http://www.myu.ac.jp/english/index.html",38.3483,140.84,,
"Mizoram College of Nursing",,"http://mizoramcon.org/",23.6191,92.7181,,
"Mizoram University",,"http://www.mzu.edu.in",23.7394,92.6651,,
"Mkwawa University College of Education",,"http://www.muce.ac.tz/%7CUniversity",-7.7625,35.6867,,
"Moberly Area Community College",,"http://www.macc.edu/",39.4185,-92.455,,
"Modern College of Management and Information Technology",,"http://www.mcmit.ac.in/",22.21,82.42,,
"Modern Institute of Engineering and Technology",,"http://www.mietcollege.org",22.9187,88.3877,,
"Modern Institute of Technology and Management",,"http://www.mitm.edu.in/",20.3051,85.7141,,
"Modul University Vienna",,"http://www.modul.ac.at",48.2747,16.3358,,
"Mody University of Science and Technology",,"http://www.modyuniversity.ac.in/",28.6301,75.0319,,
"Mohammad Abdul Bari Institute of Juridical Science",,"http://www.mabijs.in/",24.1392,88.5539,,
"Mohammad Ali Jinnah University",,"http://jinnah.edu",24.8602,67.0699,,
"Mohammed bin Rashid School of Government",,"http://www.mbrsg.ae/",25.2222,55.2892,,
"Mohandas College of Engineering and Technology",,"http://mcetonline.com/",8.6385,77.0061,,
"Mohanlal Sukhadia University",,"http://www.mlsu.ac.in",24.595,73.732,,
"Mohave Community College",,"http://www.mohave.edu/",36.981,-112.972,,
"Mohi-ud-Din Islamic Medical College",,"http://www.mimc.edu.pk/",33.1087,73.7114,,
"Moholy-Nagy University of Art and Design",,"http://www.mome.hu",47.5172,18.9897,,
"Mokwon University",,"http://www.mokwon.ac.kr/",36.3261,127.339,,
"Moldova State University",,"http://usm.md/%3Flang=en",47.0185,28.8235,,
"Monash South Africa",,"http://www.msa.ac.za/",-26.0833,27.8769,,
"Monastir Preparatory Engineering Institute",,"http://www.ipeim.rnu.tn/",35.766,10.8035,,
"Moncton Flight College",,"http://www.mfc.nb.ca/",46.1039,-64.6736,,
"Caritas Institute of Higher Education",,"http://www.cihe.edu.hk/",22.303,114.251,,
"Carl H. Lindner College of Business",,"https://business.uc.edu",39.135,-84.5135,,
"Carlisle College",,"http://www.carlisle.ac.uk",54.896,-2.929,,
"Carlos Hilado Memorial State College",,"http://www.chmsc.edu.ph/",10.6432,122.939,,
"Carnegie Mellon College of Engineering",,"http://engineering.cmu.edu/",40.4422,-79.9464,,
"Ruhr University Bochum",,"https://www.ruhr-uni-bochum.de/index_en.htm%7C2=www.ruhr-uni-bochum.de",51.4439,7.26167,,
"Rungta College of Engineering and Technology, Bhilai",,"http://www.rungta.ac.in",21.237,81.3454,,
"Rusangu University",,"http://ru.edu.zm/",-16.3794,27.5239,,
"Rusangu University",,"https://www.facebook.com/pages/Rusangu-University-RU/422721777754852",-16.3794,27.5239,,
"Russian Institute of Theatre Arts",,"https://gitis.net/en/",55.755,37.603,,
"Russian National Research Medical University",,"http://www.russiansmu.com",55.6472,37.4903,,
"Russian Presidential Academy of National Economy and Public Administration",,"http://www.ranepa.ru",55.6672,37.4794,,
"Russian State Agrarian University - Moscow Timiryazev Agricultural Academy",,"http://www.timacad.ru/",55.833,37.55,,
"Russian State Geological Prospecting University",,"http://mgri-rggru.ru/",55.6497,37.5131,,
"Russian State University of Physical Education, Sport, Youth and Tourism",,"http://www.sportedu.ru/en",55.8016,37.7627,,
"Rutgers Business School – Newark and New Brunswick",,"http://business.rutgers.edu/",40.5255,-74.4382,,
"Rutgers School of Health Related Professions",,"http://shp.rutgers.edu",40.7434,-74.1918,,
"Rutgers School of Public Health",,"http://sph.rutgers.edu",40.7434,-74.1918,,
"Ryazan State University",,"http://www.rsu.edu.ru",54.6295,39.7526,,
"Ryukoku University Faculty of Junior College",,"http://www.human.ryukoku.ac.jp/ryutan.html",34.9646,135.768,,
"Ryutsu Keizai University",,"http://www.rku.ac.jp/",35.9174,140.19,,
"S.A. Engineering College",,"http://www.saec.ac.in/",13.0653,80.1106,,
"S.B.S. Government College, Hili",,"http://sbsgch.ac.in/",25.2846,88.9912,,
"S.G. Balekundri Institute of Technology",,"http://www.sgbit.edu.in",15.8807,74.5189,,
"S.J.M. Institute of Technology",,"http://www.sjmit.ac.in/",14.2389,76.3856,,
"S.K.J. Law College",,"http://www.skjlawcollege.org",26.1047,85.3838,,
"S.L.N College of Engineering",,"http://www.hkestechraichur.com/engineering/index.html",16.252,77.3629,,
"S.R. Fatepuria College",,"http://www.srfatepuriacollege.in/",23.9386,88.2461,,
"S.S. Memorial Educational Academy, Saifai",,"http://ssmeacademysaifai.com/",26.9601,78.9579,,
"S. K. C. G. Autonomous College, Paralakhemundi",,"http://www.skcgparala.ac.in/",18.7795,84.0949,,
"S. N. Bose National Centre for Basic Sciences",,"http://www.bose.res.in/",22.5692,88.4155,,
"S. N. College, Kannur",,"http://sncollegekannur.ac.in/",11.8588,75.4101,,
"S. Rajaratnam School of International Studies",,"http://www.rsis.edu.sg",1.34472,103.681,,
"SAMIS-ESIC School of Information and Communication",,"http://www.samis-esic.mg/site",-18.9155,47.5255,,
"SAMIS-ESIC School of Information and Communication",,"https://translate.google.com/translate%3Fhl=en&sl=fr&u=http://www.samis-esic.mg/&prev=search",-18.9155,47.5255,,
"SCMS Cochin School of Business",,"https://www.scms.edu.in/",10.0671,76.3244,,
"SCM Air Technical Training Institute",,"http://www.scmatti.org/home",22.6355,88.4334,,
"SDM College of Engineering and Technology",,"http://www.sdmcet.ac.in/",15.4303,75.0147,,
"SDM Institute for Management Development",,"https://www.sdmimd.ac.in/",12.2908,76.6813,,
"SGH Warsaw School of Economics",,"http://www.sgh.waw.pl",52.2089,21.0089,,
"SIES College of Arts, Science & Commerce",,"http://www.siesascs.edu.in/",19.0413,72.8613,,
"SIES College of Management Studies",,"http://www.siescoms.edu",19.0426,73.0232,,
"SIES Graduate School of Technology",,"http://www.siesgst.edu.in",19.0428,73.0233,,
"SKBM Degree College",,"http://www.skbmdegreecollegedildarnager.com/",25.4166,83.6806,,
"SKP Engineering College",,"http://www.skpec.in/",12.22,79.07,,
"SKR Engineering College",,"http://www.skrec.org/",13.0374,80.0751,,
"SLJB PG College",,"http://sljbcollege.org",26.5,83.1333,,
"SMU School of Law",,"http://www.law.smu.edu.sg/",1.29556,103.85,,
"SND College of Engineering & Research Centre, Yeola",,"http://www.sndcoe.co.in",12.87,74.8443,,
"SOAS School of Law",,"http://www.soas.ac.uk/law/",51.5225,-0.12892,,
"SP Memorial Institute of Technology",,"http://www.spmit.edu.in",25.5235,81.5914,,
"SRM Institute of Science and Technology",,"https://www.srmist.edu.in/",12.8236,80.0442,,
"SSLNT Women's College",,"http://www.sslnt.in",12.34,-98.76,,
"STIKes KAPUAS RAYA Sintang",,"http://www.stikes-kapuasraya.ac.id",-0.058,109.347,,
"SUNY Adirondack",,"http://www.sunyacc.edu",43.3531,-73.6533,,
"SUNY Downstate College of Medicine",,"http://www.downstate.edu",40.6554,-73.9457,,
"SUNY Downstate Medical Center",,"http://www.downstate.edu",40.6554,-73.9457,,
"SUNY Orange",,"http://www.sunyorange.edu",41.4399,-74.4269,,
"SUT Academy of Medical Sciences",,"http://www.sutams.org",8.59944,76.9694,,
"Sabah Theological Seminary",,"http://www.stssabah.org/",30.2932,-97.7325,,
"Sabancı University",,"https://www.sabanciuniv.edu/",40.8905,29.3784,,
"Sabang Sajanikanta Mahavidyalaya",,"http://www.sabangcollege.ac.in/",22.2201,87.5636,,
"Sabena Flight Academy",,"https://www.cae.com/civil-aviation/training-centres/cae-brussels",50.9027,4.50457,,
"Sabhal Mòr Ostaig",,"http://www.smo.uhi.ac.uk/index_en.html",57.087,-5.872,,
"Sacramento City College",,"http://www.scc.losrios.edu",38.5416,-121.491,,
"Sacred Heart Canossian School",,"http://www.shcs.edu.hk/",22.28,114.153,,
"Saddleback College",,"http://www.saddleback.edu/",33.5525,-117.667,,
"Sadhan Chandra Mahavidyalaya",,"http://sadhanchandramahavidyalaya.org/index.aspx",22.2962,88.1853,,
"Sadhu Goureswar College",,"http://www.sgckanikapada.in/",20.8228,86.5001,,
"Sadjad University of Technology",,"https://sadjad.ac.ir",36.3413,59.5294,,
"Safdarjung Hospital",,"http://vmmc-sjh.nic.in/Default_Hospital.aspx",28.565,77.21,,
"Sagar Institute of Technology and Management",,"http://www.sagar.ac.in/SITM",26.9268,81.2441,,
"Sagar Mahavidyalaya",,"http://www.sagarmv.ac.in/",21.7456,88.1001,,
"Sagardighi Kamada Kinkar Smriti Mahavidyalaya",,"http://www.skksm.org/",24.2902,88.0835,,
"Saha Institute of Nuclear Physics",,"http://www.saha.ac.in/",22.601,88.4192,,
"Sahand University of Technology",,"http://www.sut.ac.ir/",37.9303,46.1436,,
"Saharanpur State University",,"http://gdcpunwarka.com/",30.037,77.6263,,
"Saheed Anurup Chandra Mahavidyalaya",,"http://www.anurupchandracollege.org/",22.3595,88.1203,,
"Saheed Laxman Nayak Medical College and Hospital",,"http://www.slnmch.nic.in/",18.8074,82.704,,
"Saheed Nurul Islam Mahavidyalaya",,"https://web.archive.org/web/20140112122617/http:/snim-web.org/",22.7828,88.8547,,
"Sahibganj College",,"https://www.sahibganjcollege.in/",25.2419,87.6395,,
"Sahid Kshudiram Mahavidyalaya",,"http://skcollege.org/",26.4718,89.7319,,
"Sahmyook University",,"http://www.syu.ac.kr/web/eng/",37.6434,127.106,,
"Sahmyook University",,"http://www.syu.ac.kr/",37.6434,127.106,,
"Sai Krishna Medical College & Hospital (SKMCH)",,"http://www.educationinfoindia.com/saikrishna",26.5413,86.756,,
"Sai Nath University",,"http://www.sainathuniversity.com/",23.4885,85.408,,
"Sai Spurthi Institute of Technology",,"http://www.saispurthi.ac.in",17.1969,80.8997,,
"Saigon Technology University",,"http://www.stu.edu.vn",10.7388,106.677,,
"Sailajananda Falguni Smriti Mahavidyalaya",,"http://sfsmahavidyalaya.org/",23.7938,87.2536,,
"Saint-Louis University, Brussels",,"http://www.usaintlouis.be/",50.8531,4.36128,,
"Saint-Petersburg State University of Architecture and Civil Engineering",,"http://spbgasu.ru/en",59.9147,30.3156,,
"Saint Francis de Sales Seminary",,"http://www.sfs.edu",42.9803,-87.8654,,
"Saint Francis of Assisi College",,"http://www.stfrancis.edu.ph",14.444,121.001,,
"Saint Francis of Assisi College Calamba",,"http://www.stfrancis.edu.ph",14.2022,121.124,,
"Saint James School of Medicine",,"http://www.sjsm.org",18.2128,-63.0417,,
"Saint John's Seminary (Massachusetts)",,"https://www.sjs.edu/",42.344,-71.1631,,
"Saint John's Senior Secondary School",,"http://www.stjohnsschoolkota.edu.in/",25.1246,75.4927,,
"Saint Joseph's College (Indiana)",,"http://www.saintjoe.edu",40.92,-87.156,,
"Saint Joseph's College of Quezon City",,"http://www.sjcqc.edu.ph",14.6224,121.025,,
"Saint Joseph's Seminary (Dunwoodie)",,"http://www.dunwoodie.edu",40.931,-73.8642,,
"Saint Joseph College of Maasin",,"https://www.sjc.edu.ph/",10.132,124.838,,
"Saint Joseph Seminary College",,"http://www.sjasc.edu",30.5267,-90.1115,,
"Saint Joseph University",,"http://www.usj.edu.lb",33.8911,35.5083,,
"Saint Jude College",,"https://www.sjc.phinma.edu.ph/",14.6161,120.989,,
"Saint Louis School, Chachoengsao",,"http://www.sl.ac.th/",13.6923,101.086,,
"Saint Louis University (Philippines)",,"http://www.slu.edu.ph/",16.4182,120.598,,
"Saint Louis University College for Public Health and Social Justice",,"http://www.slu.edu/public-health-social-justice",38.6222,-90.2375,,
"Saint Louis University School of Medicine",,"http://medschool.slu.edu/",38.6224,-90.2377,,
"Saint Louis University School of Social Work",,"https://www.slu.edu/programs/graduate/social-work-msw-phd.php",38.6367,-90.2317,,
"Saint Martin University",,"http://www.sanmartin.edu.co",4.66815,-74.0589,,
"Saint Mary's College of Catbalogan",,"http://www.rvmonline.org/smccatbalogan/",11.7771,124.881,,
"Saint Mary's College of Quezon City",,"http://www.smcqc.net",14.6342,121.025,,
"Saint Mary's University (Philippines)",,"http://smu.edu.ph/",16.4842,121.156,,
"Saint Meinrad Seminary and School of Theology",,"http://www.saintmeinrad.edu",38.166,-86.8106,,
"Saint Michael College of Caraga",,"http://www.smccnasipit.edu.ph",8.98782,125.34,,
"Saint Michael College of Hindang Leyte",,"http://www.smchindang.edu.ph",10.4344,124.725,,
"Saint Patrick's Seminary and University",,"http://www.stpsu.edu",37.4592,-122.168,,
"Saint Paul's College (Virginia)",,"https://web.archive.org/*/http:/www.saintpauls.edu/",36.7617,-77.8494,,
"Saint Paul's College (Virginia)",,"https://web.archive.org/*/http://www.saintpauls.edu/",36.7617,-77.8494,,
"Saint Paul College",,"http://www.saintpaul.edu",44.9489,-93.1097,,
"Saint Paul School",,"http://www.spsonline.org",41.7767,-71.4002,,
"Saint Paul School of Theology",,"http://www.spst.edu/",38.932,-94.6359,,
"Saint Paul University",,"http://www.ustpaul.ca",45.4081,-75.676,,
"Saint Paul University Surigao",,"http://www.spusedu.com",9.78956,125.494,,
"Saint Pedro Poveda College",,"http://www.poveda.edu.ph",14.5905,121.058,,
"Saint Petersburg State Medical Academy",,"http://mechnik.spb.ru/",59.9839,30.4305,,
"Saint Petersburg State University",,"http://english.spbu.ru/",59.942,30.299,,
